Run Number, Run Name, Image Name, Scale Factor, Base Seed, Replicate Seed, Max Degree of Parallelism, Number of Workers, Number of Tries, Number of Trials, Screenshot Number, Observation Time, Propagate Time, Search Time, CPU Usage
15, parallel-propagate, Platformer, 1, 1000, 1183828888, 4, 1, 10, 50, 0, 0:02.19, 0:01.75, 0:04.05,0
15, parallel-propagate, Skyline, 1, 1000, 1183828888, 8, 1, 10, 50, 0, 0:05.19, 0:03.39, 0:08.82,0
15, parallel-propagate, Flowers, 1, 1000, 1183828888, 8, 1, 10, 50, 0, 0:02.47, 0:02.58, 0:05.20,0
15, parallel-propagate, Platformer, 1, 1000, 1183828888, 8, 1, 10, 50, 0, 0:02.19, 0:01.57, 0:03.91,0
16, sequential-main, Skyline, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:05.71, 0:05.23, 0:11.66,0
16, sequential-main, Flowers, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.12, 0:03.62, 0:06.26,0
16, sequential-main, Platformer, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.58, 0:02.29, 0:05.24,0
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:05.80, 0:05.20, 0:11.73,0
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.13, 0:03.62, 0:06.27,0
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.60, 0:02.30, 0:05.31,0
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 2, 10, 50, 0, 0:10.18, 0:09.66, 0:21.27,0
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 2, 10, 50, 0, 0:02.54, 0:05.97, 0:09.56,0
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 2, 10, 50, 0, 0:06.94, 0:05.53, 0:13.29,0
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 4, 10, 50, 0, 0:25.87, 0:23.86, 0:53.18,0
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 4, 10, 50, 0, 0:06.80, 0:13.51, 0:22.75,0
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 4, 10, 50, 0, 0:14.23, 0:11.24, 0:27.28,0
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 8, 10, 50, 0, 1:21.20, 1:07.11, 2:37.96,0
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 8, 10, 50, 0, 0:27.82, 0:44.28, 1:19.10,0
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 8, 10, 50, 0, 0:35.90, 0:28.44, 1:09.87,0
16, parallel-propagate, Skyline, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:05.70, 0:05.29, 0:11.70,0
16, parallel-propagate, Flowers, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.11, 0:03.65, 0:06.28,0
16, parallel-propagate, Platformer, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.55, 0:02.46, 0:05.42,0
16, parallel-propagate, Skyline, 1, 1000, 475539416, 2, 1, 10, 50, 0, 0:05.65, 0:04.54, 0:10.56,0
16, parallel-propagate, Flowers, 1, 1000, 475539416, 2, 1, 10, 50, 0, 0:02.24, 0:02.83, 0:05.33,0
16, parallel-propagate, Platformer, 1, 1000, 475539416, 2, 1, 10, 50, 0, 0:02.53, 0:01.99, 0:04.74,0
16, parallel-propagate, Skyline, 1, 1000, 475539416, 4, 1, 10, 50, 0, 0:05.63, 0:04.15, 0:10.04,0
16, parallel-propagate, Flowers, 1, 1000, 475539416, 4, 1, 10, 50, 0, 0:02.13, 0:02.66, 0:04.97,0
16, parallel-propagate, Platformer, 1, 1000, 475539416, 4, 1, 10, 50, 0, 0:02.53, 0:02.00, 0:04.66,0
16, parallel-propagate, Skyline, 1, 1000, 475539416, 8, 1, 10, 50, 0, 0:05.61, 0:04.03, 0:09.88,0
16, parallel-propagate, Flowers, 1, 1000, 475539416, 8, 1, 10, 50, 0, 0:02.14, 0:02.38, 0:04.65,0
16, parallel-propagate, Platformer, 1, 1000, 475539416, 8, 1, 10, 50, 0, 0:02.54, 0:01.75, 0:04.42,0
17, sequential-main, Skyline, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.85, 0:04.41, 0:09.92,0
17, sequential-main, Flowers, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:01.91, 0:03.56, 0:05.98,0
17, sequential-main, Platformer, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.41, 0:03.02, 0:07.83,0
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.86, 0:04.45, 0:10.03,0
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:01.91, 0:03.55, 0:05.98,0
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.42, 0:02.94, 0:07.75,0
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 2, 10, 50, 0, 0:09.75, 0:10.00, 0:21.24,0
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 2, 10, 50, 0, 0:33.35, 0:43.33, 1:22.03,0
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 2, 10, 50, 0, 0:09.14, 0:05.74, 0:15.73,0
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 4, 10, 50, 0, 0:26.61, 0:23.52, 0:53.48,0
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 4, 10, 50, 0, 0:39.59, 0:53.07, 1:39.33,0
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 4, 10, 50, 0, 0:16.89, 0:12.19, 0:30.98,0
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 8, 10, 50, 0, 1:26.61, 1:08.23, 2:44.35,0
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 8, 10, 50, 0, 0:54.16, 1:17.39, 2:22.79,0
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 8, 10, 50, 0, 0:40.88, 0:31.11, 1:17.33,0
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.69, 0:04.56, 0:09.94,0
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:01.92, 0:03.58, 0:06.02,0
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.42, 0:02.99, 0:07.83,0
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 2, 1, 10, 50, 0, 0:04.83, 0:04.10, 0:09.32,0
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 2, 1, 10, 50, 0, 0:02.31, 0:03.14, 0:05.72,0
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 2, 1, 10, 50, 0, 0:04.34, 0:02.58, 0:07.13,0
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 4, 1, 10, 50, 0, 0:04.84, 0:04.02, 0:09.10,0
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 4, 1, 10, 50, 0, 0:01.89, 0:02.72, 0:04.77,0
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 4, 1, 10, 50, 0, 0:04.33, 0:02.48, 0:06.94,0
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 8, 1, 10, 50, 0, 0:04.71, 0:03.57, 0:08.50,0
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 8, 1, 10, 50, 0, 0:02.25, 0:02.59, 0:04.99,0
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 8, 1, 10, 50, 0, 0:04.45, 0:02.28, 0:06.85,0
18, sequential-main, Skyline, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:06.72, 0:05.70, 0:13.15,0
18, sequential-main, Flowers, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:01.74, 0:03.16, 0:05.41,0
18, sequential-main, Platformer, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:03.38, 0:02.59, 0:06.39,0
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:06.77, 0:05.71, 0:13.21,0
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:01.76, 0:03.14, 0:05.42,0
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:03.39, 0:02.55, 0:06.34,0
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 2, 10, 50, 0, 0:13.05, 0:11.45, 0:25.97,0
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 2, 10, 50, 0, 0:02.17, 0:05.52, 0:08.75,0
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 2, 10, 50, 0, 0:07.67, 0:05.28, 0:13.77,0
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 4, 10, 50, 0, 0:37.07, 0:28.02, 1:08.36,0
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 4, 10, 50, 0, 0:08.04, 0:15.15, 0:25.72,0
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 4, 10, 50, 0, 0:19.54, 0:12.75, 0:34.21,0
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 8, 10, 50, 0, 1:39.44, 1:13.53, 3:02.66,0
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 8, 10, 50, 0, 0:28.09, 0:43.95, 1:19.03,0
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 8, 10, 50, 0, 0:47.10, 0:32.13, 1:24.77,0
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:06.68, 0:05.89, 0:13.29,0
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:01.75, 0:03.18, 0:05.45,0
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:03.35, 0:02.62, 0:06.37,0
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 2, 1, 10, 50, 0, 0:13.07, 0:10.13, 0:23.94,0
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 2, 1, 10, 50, 0, 0:01.74, 0:02.50, 0:04.50,0
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 2, 1, 10, 50, 0, 0:03.33, 0:02.21, 0:05.76,0
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 4, 1, 10, 50, 0, 0:12.84, 0:09.52, 0:22.81,0
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 4, 1, 10, 50, 0, 0:02.02, 0:02.54, 0:04.72,0
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 4, 1, 10, 50, 0, 0:03.34, 0:02.07, 0:05.55,0
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 8, 1, 10, 50, 0, 0:25.42, 0:17.56, 0:43.80,0
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 8, 1, 10, 50, 0, 0:02.05, 0:02.37, 0:04.58,0
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 8, 1, 10, 50, 0, 0:03.26, 0:01.85, 0:05.25,0
19, sequential-main, Skyline, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:06.58, 0:05.77, 0:13.09,0
19, sequential-main, Flowers, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.57, 0:03.94, 0:07.02,0
19, sequential-main, Platformer, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.57, 0:02.32, 0:05.29,0
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:06.60, 0:05.77, 0:13.10,0
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.55, 0:03.96, 0:07.04,0
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.57, 0:02.28, 0:05.25,0
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 2, 10, 50, 0, 0:15.32, 0:12.05, 0:28.83,0
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 2, 10, 50, 0, 0:02.95, 0:06.33, 0:10.34,0
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 2, 10, 50, 0, 0:07.08, 0:05.36, 0:13.27,0
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 4, 10, 50, 0, 0:33.88, 0:26.39, 1:03.62,0
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 4, 10, 50, 0, 0:30.94, 0:47.21, 1:24.97,0
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 4, 10, 50, 0, 0:12.69, 0:10.57, 0:25.26,0
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 8, 10, 50, 0, 1:26.20, 1:08.90, 2:44.75,0
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 8, 10, 50, 0, 0:51.84, 1:16.40, 2:19.29,0
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 8, 10, 50, 0, 0:34.45, 0:27.36, 1:07.20,0
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:06.58, 0:05.55, 0:12.81,0
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.53, 0:04.02, 0:07.07,0
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.56, 0:02.36, 0:05.33,0
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 2, 1, 10, 50, 0, 0:06.60, 0:05.20, 0:12.17,0
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 2, 1, 10, 50, 0, 0:02.51, 0:03.27, 0:06.04,0
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 2, 1, 10, 50, 0, 0:02.56, 0:02.06, 0:04.83,0
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 4, 1, 10, 50, 0, 0:06.52, 0:04.94, 0:11.67,0
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 4, 1, 10, 50, 0, 0:06.97, 0:08.59, 0:16.07,0
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 4, 1, 10, 50, 0, 0:02.58, 0:01.94, 0:04.65,0
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 8, 1, 10, 50, 0, 0:12.50, 0:09.06, 0:21.95,0
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 8, 1, 10, 50, 0, 0:03.97, 0:04.62, 0:08.90,0
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 8, 1, 10, 50, 0, 0:02.54, 0:01.81, 0:04.47,0
20, sequential-main, Skyline, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:04.84, 0:04.54, 0:10.10,0
20, sequential-main, Flowers, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:02.89, 0:03.83, 0:07.19,0
20, sequential-main, Platformer, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:01.49, 0:01.91, 0:03.81,0
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:04.87, 0:04.55, 0:10.14,0
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:02.91, 0:04.06, 0:07.49,0
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:01.51, 0:01.90, 0:03.82,0
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 2, 10, 50, 0, 0:12.28, 0:10.45, 0:24.29,0
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 2, 10, 50, 0, 0:04.72, 0:07.23, 0:12.98,0
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 2, 10, 50, 0, 0:03.90, 0:03.69, 0:08.42,0
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 4, 10, 50, 0, 0:30.80, 0:25.65, 0:59.81,0
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 4, 10, 50, 0, 0:12.07, 0:17.92, 0:32.59,0
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 4, 10, 50, 0, 0:13.55, 0:10.60, 0:26.14,0
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 8, 10, 50, 0, 1:24.43, 1:07.13, 2:41.31,0
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 8, 10, 50, 0, 0:32.27, 0:47.49, 1:26.73,0
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 8, 10, 50, 0, 0:37.81, 0:27.77, 1:10.87,0
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:04.85, 0:04.54, 0:10.11,0
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:02.88, 0:04.15, 0:07.54,0
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:01.49, 0:01.90, 0:03.80,0
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 2, 1, 10, 50, 0, 0:04.79, 0:03.96, 0:09.13,0
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 2, 1, 10, 50, 0, 0:02.85, 0:03.23, 0:06.34,0
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 2, 1, 10, 50, 0, 0:01.48, 0:01.55, 0:03.24,0
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 4, 1, 10, 50, 0, 0:04.83, 0:03.70, 0:08.78,0
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 4, 1, 10, 50, 0, 0:02.86, 0:03.08, 0:06.10,0
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 4, 1, 10, 50, 0, 0:01.56, 0:01.58, 0:03.29,0
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 8, 1, 10, 50, 0, 0:04.76, 0:03.57, 0:08.57,0
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 8, 1, 10, 50, 0, 0:04.37, 0:04.79, 0:09.48,0
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 8, 1, 10, 50, 0, 0:01.67, 0:01.43, 0:03.22,0
21, sequential-main, Skyline, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:07.53, 0:05.86, 0:14.11,0
21, sequential-main, Flowers, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:10.80, 0:25.27, 0:41.21,0
21, sequential-main, Platformer, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:01.33, 0:01.59, 0:03.33,0
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:07.63, 0:05.64, 0:13.95,0
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:10.81, 0:24.65, 0:40.47,0
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:01.32, 0:01.59, 0:03.31,0
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 2, 10, 50, 0, 0:14.35, 0:11.17, 0:26.97,0
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 2, 10, 50, 0, 0:11.18, 0:26.29, 0:42.83,0
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 2, 10, 50, 0, 0:05.04, 0:04.32, 0:10.20,0
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 4, 10, 50, 0, 0:32.23, 0:25.33, 1:01.06,0
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 4, 10, 50, 0, 0:17.69, 0:35.60, 1:00.05,0
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 4, 10, 50, 0, 0:16.14, 0:11.94, 0:29.98,0
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 8, 10, 50, 0, 1:33.31, 1:12.16, 2:55.22,0
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 8, 10, 50, 0, 0:32.03, 1:02.45, 1:46.14,0
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 8, 10, 50, 0, 0:43.59, 0:31.31, 1:20.35,0
21, parallel-propagate, Skyline, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:07.54, 0:05.87, 0:14.12,0
21, parallel-propagate, Flowers, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:10.76, 0:24.38, 0:40.00,0
21, parallel-propagate, Platformer, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:01.32, 0:01.62, 0:03.34,0
21, parallel-propagate, Skyline, 1, 1000, 396746174, 2, 1, 10, 50, 0, 0:07.55, 0:04.94, 0:12.87,0
21, parallel-propagate, Flowers, 1, 1000, 396746174, 2, 1, 10, 50, 0, 0:11.52, 0:18.36, 0:32.33,0
21, parallel-propagate, Platformer, 1, 1000, 396746174, 2, 1, 10, 50, 0, 0:01.31, 0:01.40, 0:02.93,0
21, parallel-propagate, Skyline, 1, 1000, 396746174, 4, 1, 10, 50, 0, 0:07.51, 0:05.00, 0:12.72,0
21, parallel-propagate, Flowers, 1, 1000, 396746174, 4, 1, 10, 50, 0, 0:03.46, 0:04.39, 0:08.17,0
21, parallel-propagate, Platformer, 1, 1000, 396746174, 4, 1, 10, 50, 0, 0:01.32, 0:01.32, 0:02.76,0
21, parallel-propagate, Skyline, 1, 1000, 396746174, 8, 1, 10, 50, 0, 0:07.50, 0:04.89, 0:12.63,0
21, parallel-propagate, Flowers, 1, 1000, 396746174, 8, 1, 10, 50, 0, 0:11.53, 0:14.84, 0:27.76,0
21, parallel-propagate, Platformer, 1, 1000, 396746174, 8, 1, 10, 50, 0, 0:01.32, 0:01.14, 0:02.59,0
22, sequential-main, Skyline, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:06.25, 0:05.63, 0:12.59,0
22, sequential-main, Flowers, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.23, 0:03.66, 0:06.42,0
22, sequential-main, Platformer, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.55, 0:02.24, 0:05.19,0
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:06.34, 0:05.66, 0:12.73,0
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.23, 0:03.64, 0:06.40,0
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.56, 0:02.21, 0:05.17,0
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 2, 10, 50, 0, 0:14.15, 0:12.24, 0:27.83,0
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 2, 10, 50, 0, 0:02.66, 0:06.02, 0:09.77,0
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 2, 10, 50, 0, 0:03.93, 0:04.57, 0:09.33,0
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 4, 10, 50, 0, 0:29.48, 0:25.63, 0:58.42,0
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 4, 10, 50, 0, 0:08.21, 0:14.49, 0:25.04,0
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 4, 10, 50, 0, 0:13.37, 0:11.45, 0:26.78,0
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 8, 10, 50, 0, 1:21.77, 1:08.42, 2:39.74,0
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 8, 10, 50, 0, 0:24.22, 0:42.63, 1:13.83,0
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 8, 10, 50, 0, 0:35.43, 0:29.72, 1:10.87,0
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:06.23, 0:05.67, 0:12.60,0
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.23, 0:03.44, 0:06.14,0
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.54, 0:02.17, 0:05.11,0
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 2, 1, 10, 50, 0, 0:06.25, 0:04.95, 0:11.58,0
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 2, 1, 10, 50, 0, 0:01.90, 0:02.81, 0:04.98,0
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 2, 1, 10, 50, 0, 0:04.13, 0:03.40, 0:07.96,0
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 4, 1, 10, 50, 0, 0:06.23, 0:04.76, 0:11.23,0
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 4, 1, 10, 50, 0, 0:02.34, 0:02.91, 0:05.43,0
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 4, 1, 10, 50, 0, 0:04.17, 0:03.23, 0:07.68,0
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 8, 1, 10, 50, 0, 0:06.20, 0:04.28, 0:10.70,0
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 8, 1, 10, 50, 0, 0:02.23, 0:02.56, 0:04.95,0
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 8, 1, 10, 50, 0, 0:02.52, 0:01.58, 0:04.21,0
23, sequential-main, Skyline, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:07.00, 0:05.72, 0:13.44,0
23, sequential-main, Flowers, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:01.91, 0:03.39, 0:05.83,0
23, sequential-main, Platformer, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:02.58, 0:02.12, 0:05.10,0
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:07.03, 0:05.69, 0:13.43,0
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:01.91, 0:03.39, 0:05.81,0
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:02.59, 0:02.10, 0:05.10,0
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 2, 10, 50, 0, 0:13.05, 0:11.27, 0:25.77,0
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 2, 10, 50, 0, 0:04.35, 0:07.13, 0:12.56,0
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 2, 10, 50, 0, 0:05.54, 0:04.40, 0:10.75,0
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 4, 10, 50, 0, 0:27.88, 0:25.01, 0:56.15,0
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 4, 10, 50, 0, 0:44.08, 0:54.99, 1:46.01,0
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 4, 10, 50, 0, 0:11.48, 0:09.68, 0:23.00,0
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 8, 10, 50, 0, 1:23.74, 1:08.37, 2:41.52,0
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 8, 10, 50, 0, 0:57.64, 1:18.37, 2:27.34,0
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 8, 10, 50, 0, 0:35.35, 0:28.56, 1:09.45,0
23, parallel-propagate, Skyline, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:06.92, 0:06.08, 0:13.71,0
23, parallel-propagate, Flowers, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:01.91, 0:03.45, 0:05.88,0
23, parallel-propagate, Platformer, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:02.57, 0:02.13, 0:05.09,0
23, parallel-propagate, Skyline, 1, 1000, 812832277, 2, 1, 10, 50, 0, 0:06.85, 0:05.30, 0:12.51,0
23, parallel-propagate, Flowers, 1, 1000, 812832277, 2, 1, 10, 50, 0, 0:07.02, 0:09.32, 0:17.15,0
23, parallel-propagate, Platformer, 1, 1000, 812832277, 2, 1, 10, 50, 0, 0:02.56, 0:01.80, 0:04.58,0
23, parallel-propagate, Skyline, 1, 1000, 812832277, 4, 1, 10, 50, 0, 0:06.89, 0:05.11, 0:12.24,0
