Run Number, Run Name, Image Name, Scale Factor, Base Seed, Replicate Seed, Max Degree of Parallelism, Number of Workers, Number of Tries, Number of Trials, Screenshot Number, Observation Time, Propagate Time, Search Time, CPU Usage
16, sequential-main, Flowers, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.14, 0:03.54, 0:06.20,
16, sequential-main, Platformer, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.60, 0:02.34, 0:05.35,
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:05.99, 0:05.17, 0:11.89,
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.14, 0:03.55, 0:06.19,
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.62, 0:02.35, 0:05.37,
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 2, 10, 50, 0, 0:09.35, 0:09.19, 0:20.05,
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 2, 10, 50, 0, 0:01.21, 0:04.11, 0:06.37,
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 2, 10, 50, 0, 0:05.76, 0:04.56, 0:11.13,
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 4, 10, 50, 0, 0:21.90, 0:21.09, 0:46.21,
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 4, 10, 50, 0, 0:03.23, 0:08.94, 0:14.56,
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 4, 10, 50, 0, 0:09.22, 0:07.54, 0:18.69,
16, parallel-main, Skyline, 1, 1000, 475539416, 1, 8, 10, 50, 0, 1:02.52, 0:53.89, 2:05.76,
16, parallel-main, Flowers, 1, 1000, 475539416, 1, 8, 10, 50, 0, 0:11.57, 0:24.27, 0:42.59,
16, parallel-main, Platformer, 1, 1000, 475539416, 1, 8, 10, 50, 0, 0:25.44, 0:21.93, 0:52.99,
16, parallel-propagate, Skyline, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:05.89, 0:04.93, 0:11.49,
16, parallel-propagate, Flowers, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.15, 0:03.56, 0:06.22,
16, parallel-propagate, Platformer, 1, 1000, 475539416, 1, 1, 10, 50, 0, 0:02.60, 0:02.40, 0:05.40,
16, parallel-propagate, Skyline, 1, 1000, 475539416, 2, 1, 10, 50, 0, 0:05.93, 0:04.95, 0:11.60,
16, parallel-propagate, Flowers, 1, 1000, 475539416, 2, 1, 10, 50, 0, 0:02.15, 0:03.55, 0:06.22,
16, parallel-propagate, Platformer, 1, 1000, 475539416, 2, 1, 10, 50, 0, 0:02.62, 0:02.37, 0:05.39,
16, parallel-propagate, Skyline, 1, 1000, 475539416, 4, 1, 10, 50, 0, 0:05.94, 0:05.02, 0:11.68,
16, parallel-propagate, Flowers, 1, 1000, 475539416, 4, 1, 10, 50, 0, 0:02.16, 0:03.56, 0:06.24,
16, parallel-propagate, Platformer, 1, 1000, 475539416, 4, 1, 10, 50, 0, 0:02.60, 0:02.35, 0:05.35,
16, parallel-propagate, Skyline, 1, 1000, 475539416, 8, 1, 10, 50, 0, 0:05.95, 0:05.06, 0:11.73,
16, parallel-propagate, Flowers, 1, 1000, 475539416, 8, 1, 10, 50, 0, 0:02.14, 0:03.55, 0:06.22,
16, parallel-propagate, Platformer, 1, 1000, 475539416, 8, 1, 10, 50, 0, 0:02.59, 0:02.34, 0:05.32,
17, sequential-main, Skyline, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:05.06, 0:04.57, 0:10.34,
17, sequential-main, Flowers, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:01.93, 0:03.48, 0:05.92,
17, sequential-main, Platformer, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.55, 0:02.82, 0:07.76,
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:05.06, 0:04.59, 0:10.36,
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:01.95, 0:03.49, 0:05.96,
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.50, 0:02.79, 0:07.68,
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 2, 10, 50, 0, 0:09.90, 0:09.78, 0:21.18,
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 2, 10, 50, 0, 0:04.32, 0:06.80, 0:12.21,
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 2, 10, 50, 0, 0:09.32, 0:05.72, 0:15.90,
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 4, 10, 50, 0, 0:23.31, 0:20.83, 0:47.43,
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 4, 10, 50, 0, 0:08.66, 0:14.26, 0:25.29,
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 4, 10, 50, 0, 0:14.13, 0:10.86, 0:26.92,
17, parallel-main, Skyline, 1, 1000, 2136046440, 1, 8, 10, 50, 0, 1:14.13, 0:57.18, 2:20.82,
17, parallel-main, Flowers, 1, 1000, 2136046440, 1, 8, 10, 50, 0, 0:13.87, 0:29.33, 0:50.07,
17, parallel-main, Platformer, 1, 1000, 2136046440, 1, 8, 10, 50, 0, 0:22.38, 0:18.25, 0:45.95,
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.99, 0:04.60, 0:10.31,
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:01.92, 0:03.49, 0:05.92,
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 1, 1, 10, 50, 0, 0:04.52, 0:02.87, 0:07.79,
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 2, 1, 10, 50, 0, 0:05.01, 0:04.57, 0:10.30,
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 2, 1, 10, 50, 0, 0:01.93, 0:03.47, 0:05.91,
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 2, 1, 10, 50, 0, 0:04.53, 0:02.88, 0:07.81,
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 4, 1, 10, 50, 0, 0:05.03, 0:04.59, 0:10.35,
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 4, 1, 10, 50, 0, 0:01.93, 0:03.48, 0:05.93,
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 4, 1, 10, 50, 0, 0:04.53, 0:02.88, 0:07.81,
17, parallel-propagate, Skyline, 1, 1000, 2136046440, 8, 1, 10, 50, 0, 0:05.02, 0:04.60, 0:10.35,
17, parallel-propagate, Flowers, 1, 1000, 2136046440, 8, 1, 10, 50, 0, 0:01.94, 0:03.48, 0:05.93,
17, parallel-propagate, Platformer, 1, 1000, 2136046440, 8, 1, 10, 50, 0, 0:04.50, 0:02.85, 0:07.75,
18, sequential-main, Skyline, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:06.91, 0:05.74, 0:13.37,
18, sequential-main, Flowers, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:01.76, 0:03.08, 0:05.36,
18, sequential-main, Platformer, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:03.45, 0:02.42, 0:06.25,
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:06.90, 0:05.73, 0:13.35,
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:01.77, 0:03.09, 0:05.40,
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:03.43, 0:02.41, 0:06.23,
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 2, 10, 50, 0, 0:13.20, 0:11.06, 0:25.75,
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 2, 10, 50, 0, 0:01.04, 0:04.23, 0:06.33,
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 2, 10, 50, 0, 0:07.14, 0:05.10, 0:13.06,
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 4, 10, 50, 0, 0:31.66, 0:22.59, 0:57.66,
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 4, 10, 50, 0, 0:02.94, 0:08.71, 0:13.93,
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 4, 10, 50, 0, 0:17.41, 0:11.99, 0:31.27,
18, parallel-main, Skyline, 1, 1000, 1605388975, 1, 8, 10, 50, 0, 1:22.33, 1:00.06, 2:31.79,
18, parallel-main, Flowers, 1, 1000, 1605388975, 1, 8, 10, 50, 0, 0:10.18, 0:23.87, 0:40.95,
18, parallel-main, Platformer, 1, 1000, 1605388975, 1, 8, 10, 50, 0, 0:31.52, 0:21.10, 0:58.14,
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:06.92, 0:05.45, 0:13.03,
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:01.77, 0:03.06, 0:05.35,
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 1, 1, 10, 50, 0, 0:03.43, 0:02.55, 0:06.39,
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 2, 1, 10, 50, 0, 0:06.92, 0:05.73, 0:13.37,
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 2, 1, 10, 50, 0, 0:01.77, 0:02.99, 0:05.25,
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 2, 1, 10, 50, 0, 0:03.45, 0:02.51, 0:06.35,
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 4, 1, 10, 50, 0, 0:06.94, 0:05.75, 0:13.41,
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 4, 1, 10, 50, 0, 0:01.78, 0:03.00, 0:05.28,
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 4, 1, 10, 50, 0, 0:03.47, 0:02.53, 0:06.40,
18, parallel-propagate, Skyline, 1, 1000, 1605388975, 8, 1, 10, 50, 0, 0:06.95, 0:05.74, 0:13.41,
18, parallel-propagate, Flowers, 1, 1000, 1605388975, 8, 1, 10, 50, 0, 0:01.77, 0:02.97, 0:05.23,
18, parallel-propagate, Platformer, 1, 1000, 1605388975, 8, 1, 10, 50, 0, 0:03.44, 0:02.52, 0:06.37,
19, sequential-main, Skyline, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:06.74, 0:05.72, 0:13.18,
19, sequential-main, Flowers, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.56, 0:03.82, 0:06.88,
19, sequential-main, Platformer, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.63, 0:02.27, 0:05.31,
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:06.75, 0:05.71, 0:13.19,
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.55, 0:03.87, 0:06.92,
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.64, 0:02.26, 0:05.30,
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 2, 10, 50, 0, 0:14.09, 0:10.76, 0:26.27,
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 2, 10, 50, 0, 0:01.17, 0:04.07, 0:06.27,
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 2, 10, 50, 0, 0:05.93, 0:04.29, 0:11.10,
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 4, 10, 50, 0, 0:29.61, 0:22.83, 0:55.64,
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 4, 10, 50, 0, 0:03.61, 0:09.25, 0:15.49,
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 4, 10, 50, 0, 0:09.46, 0:08.28, 0:19.67,
19, parallel-main, Skyline, 1, 1000, 1115562342, 1, 8, 10, 50, 0, 1:04.07, 0:50.85, 2:04.76,
19, parallel-main, Flowers, 1, 1000, 1115562342, 1, 8, 10, 50, 0, 0:11.69, 0:25.18, 0:43.92,
19, parallel-main, Platformer, 1, 1000, 1115562342, 1, 8, 10, 50, 0, 0:15.80, 0:13.31, 0:34.67,
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:06.71, 0:05.67, 0:13.11,
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.57, 0:03.91, 0:07.00,
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 1, 1, 10, 50, 0, 0:02.63, 0:02.26, 0:05.30,
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 2, 1, 10, 50, 0, 0:06.76, 0:05.70, 0:13.19,
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 2, 1, 10, 50, 0, 0:02.56, 0:03.91, 0:06.99,
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 2, 1, 10, 50, 0, 0:02.63, 0:02.25, 0:05.29,
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 4, 1, 10, 50, 0, 0:06.72, 0:05.72, 0:13.16,
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 4, 1, 10, 50, 0, 0:02.55, 0:03.94, 0:07.00,
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 4, 1, 10, 50, 0, 0:02.64, 0:02.26, 0:05.30,
19, parallel-propagate, Skyline, 1, 1000, 1115562342, 8, 1, 10, 50, 0, 0:06.76, 0:05.71, 0:13.20,
19, parallel-propagate, Flowers, 1, 1000, 1115562342, 8, 1, 10, 50, 0, 0:02.56, 0:03.89, 0:06.97,
19, parallel-propagate, Platformer, 1, 1000, 1115562342, 8, 1, 10, 50, 0, 0:02.64, 0:02.28, 0:05.32,
20, sequential-main, Skyline, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:05.03, 0:04.54, 0:10.29,
20, sequential-main, Flowers, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:02.89, 0:04.01, 0:07.42,
20, sequential-main, Platformer, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:01.51, 0:01.82, 0:03.72,
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:05.04, 0:04.68, 0:10.44,
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:02.91, 0:04.00, 0:07.43,
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:01.51, 0:01.83, 0:03.74,
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 2, 10, 50, 0, 0:10.79, 0:08.64, 0:20.98,
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 2, 10, 50, 0, 0:03.67, 0:06.49, 0:11.22,
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 2, 10, 50, 0, 0:03.49, 0:03.37, 0:07.71,
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 4, 10, 50, 0, 0:25.14, 0:20.28, 0:48.76,
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 4, 10, 50, 0, 0:08.88, 0:15.26, 0:26.68,
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 4, 10, 50, 0, 0:09.30, 0:07.13, 0:18.33,
20, parallel-main, Skyline, 1, 1000, 1476279324, 1, 8, 10, 50, 0, 1:11.68, 0:54.60, 2:15.73,
20, parallel-main, Flowers, 1, 1000, 1476279324, 1, 8, 10, 50, 0, 0:26.92, 0:42.63, 1:16.48,
20, parallel-main, Platformer, 1, 1000, 1476279324, 1, 8, 10, 50, 0, 0:25.52, 0:19.27, 0:50.17,
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:04.98, 0:04.50, 0:10.19,
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:02.91, 0:03.79, 0:07.18,
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 1, 1, 10, 50, 0, 0:01.57, 0:01.82, 0:03.79,
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 2, 1, 10, 50, 0, 0:05.03, 0:04.50, 0:10.25,
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 2, 1, 10, 50, 0, 0:02.90, 0:03.89, 0:07.31,
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 2, 1, 10, 50, 0, 0:01.51, 0:01.82, 0:03.73,
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 4, 1, 10, 50, 0, 0:04.96, 0:04.48, 0:10.16,
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 4, 1, 10, 50, 0, 0:02.89, 0:03.99, 0:07.39,
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 4, 1, 10, 50, 0, 0:01.51, 0:01.81, 0:03.72,
20, parallel-propagate, Skyline, 1, 1000, 1476279324, 8, 1, 10, 50, 0, 0:05.04, 0:04.51, 0:10.27,
20, parallel-propagate, Flowers, 1, 1000, 1476279324, 8, 1, 10, 50, 0, 0:02.89, 0:04.00, 0:07.41,
20, parallel-propagate, Platformer, 1, 1000, 1476279324, 8, 1, 10, 50, 0, 0:01.51, 0:01.81, 0:03.72,
21, sequential-main, Skyline, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:07.87, 0:05.72, 0:14.29,
21, sequential-main, Flowers, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:04.08, 0:06.55, 0:11.66,
21, sequential-main, Platformer, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:01.34, 0:01.54, 0:03.28,
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:07.83, 0:05.75, 0:14.31,
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:04.09, 0:06.49, 0:11.61,
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:01.34, 0:01.53, 0:03.27,
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 2, 10, 50, 0, 0:14.25, 0:10.96, 0:26.71,
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 2, 10, 50, 0, 0:01.13, 0:04.24, 0:06.42,
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 2, 10, 50, 0, 0:03.29, 0:02.70, 0:06.81,
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 4, 10, 50, 0, 0:29.57, 0:23.15, 0:56.22,
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 4, 10, 50, 0, 0:03.69, 0:08.27, 0:14.41,
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 4, 10, 50, 0, 0:08.03, 0:05.86, 0:15.76,
21, parallel-main, Skyline, 1, 1000, 396746174, 1, 8, 10, 50, 0, 1:18.15, 0:57.70, 2:25.26,
21, parallel-main, Flowers, 1, 1000, 396746174, 1, 8, 10, 50, 0, 0:09.08, 0:25.56, 0:41.93,
21, parallel-main, Platformer, 1, 1000, 396746174, 1, 8, 10, 50, 0, 0:26.12, 0:19.32, 0:51.08,
21, parallel-propagate, Skyline, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:07.79, 0:05.74, 0:14.26,
21, parallel-propagate, Flowers, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:04.07, 0:06.58, 0:11.67,
21, parallel-propagate, Platformer, 1, 1000, 396746174, 1, 1, 10, 50, 0, 0:01.35, 0:01.54, 0:03.29,
21, parallel-propagate, Skyline, 1, 1000, 396746174, 2, 1, 10, 50, 0, 0:07.82, 0:05.65, 0:14.20,
21, parallel-propagate, Flowers, 1, 1000, 396746174, 2, 1, 10, 50, 0, 0:04.06, 0:06.54, 0:11.63,
21, parallel-propagate, Platformer, 1, 1000, 396746174, 2, 1, 10, 50, 0, 0:01.35, 0:01.54, 0:03.29,
21, parallel-propagate, Skyline, 1, 1000, 396746174, 4, 1, 10, 50, 0, 0:07.88, 0:05.56, 0:14.16,
21, parallel-propagate, Flowers, 1, 1000, 396746174, 4, 1, 10, 50, 0, 0:04.07, 0:06.59, 0:11.69,
21, parallel-propagate, Platformer, 1, 1000, 396746174, 4, 1, 10, 50, 0, 0:01.35, 0:01.54, 0:03.30,
21, parallel-propagate, Skyline, 1, 1000, 396746174, 8, 1, 10, 50, 0, 0:07.84, 0:05.50, 0:14.00,
21, parallel-propagate, Flowers, 1, 1000, 396746174, 8, 1, 10, 50, 0, 0:04.06, 0:06.76, 0:11.85,
21, parallel-propagate, Platformer, 1, 1000, 396746174, 8, 1, 10, 50, 0, 0:01.34, 0:01.54, 0:03.28,
22, sequential-main, Skyline, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:06.47, 0:05.45, 0:12.60,
22, sequential-main, Flowers, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.26, 0:03.57, 0:06.36,
22, sequential-main, Platformer, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.61, 0:02.15, 0:05.16,
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:06.55, 0:05.42, 0:12.64,
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.25, 0:03.58, 0:06.34,
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.59, 0:02.17, 0:05.16,
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 2, 10, 50, 0, 0:13.34, 0:11.71, 0:26.59,
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 2, 10, 50, 0, 0:01.15, 0:04.09, 0:06.29,
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 2, 10, 50, 0, 0:03.29, 0:04.01, 0:08.13,
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 4, 10, 50, 0, 0:27.36, 0:23.70, 0:54.51,
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 4, 10, 50, 0, 0:03.18, 0:08.66, 0:14.48,
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 4, 10, 50, 0, 0:08.48, 0:08.16, 0:18.40,
22, parallel-main, Skyline, 1, 1000, 2140853358, 1, 8, 10, 50, 0, 1:09.93, 0:56.69, 2:16.05,
22, parallel-main, Flowers, 1, 1000, 2140853358, 1, 8, 10, 50, 0, 0:11.01, 0:25.59, 0:43.36,
22, parallel-main, Platformer, 1, 1000, 2140853358, 1, 8, 10, 50, 0, 0:26.40, 0:22.46, 0:54.04,
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:06.47, 0:05.67, 0:12.87,
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.26, 0:03.54, 0:06.31,
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 1, 1, 10, 50, 0, 0:02.62, 0:02.17, 0:05.19,
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 2, 1, 10, 50, 0, 0:06.48, 0:05.68, 0:12.89,
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 2, 1, 10, 50, 0, 0:02.27, 0:03.56, 0:06.35,
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 2, 1, 10, 50, 0, 0:02.61, 0:02.16, 0:05.18,
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 4, 1, 10, 50, 0, 0:06.52, 0:05.71, 0:12.96,
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 4, 1, 10, 50, 0, 0:02.47, 0:03.57, 0:06.57,
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 4, 1, 10, 50, 0, 0:02.58, 0:02.16, 0:05.15,
22, parallel-propagate, Skyline, 1, 1000, 2140853358, 8, 1, 10, 50, 0, 0:06.48, 0:05.67, 0:12.88,
22, parallel-propagate, Flowers, 1, 1000, 2140853358, 8, 1, 10, 50, 0, 0:02.28, 0:03.57, 0:06.37,
22, parallel-propagate, Platformer, 1, 1000, 2140853358, 8, 1, 10, 50, 0, 0:02.60, 0:02.15, 0:05.16,
23, sequential-main, Skyline, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:07.13, 0:05.91, 0:13.75,
23, sequential-main, Flowers, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:01.94, 0:03.32, 0:05.77,
23, sequential-main, Platformer, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:02.64, 0:02.04, 0:05.09,
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:07.32, 0:05.88, 0:13.93,
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:01.94, 0:03.32, 0:05.79,
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:02.66, 0:02.05, 0:05.11,
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 2, 10, 50, 0, 0:12.43, 0:10.54, 0:24.47,
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 2, 10, 50, 0, 0:04.20, 0:06.36, 0:11.55,
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 2, 10, 50, 0, 0:05.39, 0:04.44, 0:10.68,
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 4, 10, 50, 0, 0:26.04, 0:23.46, 0:52.78,
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 4, 10, 50, 0, 0:09.55, 0:15.30, 0:27.33,
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 4, 10, 50, 0, 0:09.96, 0:08.87, 0:20.77,
23, parallel-main, Skyline, 1, 1000, 812832277, 1, 8, 10, 50, 0, 1:09.60, 0:58.28, 2:17.44,
23, parallel-main, Flowers, 1, 1000, 812832277, 1, 8, 10, 50, 0, 0:10.63, 0:23.51, 0:41.05,
23, parallel-main, Platformer, 1, 1000, 812832277, 1, 8, 10, 50, 0, 0:24.60, 0:22.10, 0:51.87,
23, parallel-propagate, Skyline, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:07.11, 0:05.88, 0:13.71,
23, parallel-propagate, Flowers, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:01.93, 0:03.35, 0:05.79,
23, parallel-propagate, Platformer, 1, 1000, 812832277, 1, 1, 10, 50, 0, 0:02.63, 0:02.04, 0:05.10,
23, parallel-propagate, Skyline, 1, 1000, 812832277, 2, 1, 10, 50, 0, 0:07.14, 0:05.89, 0:13.76,
23, parallel-propagate, Flowers, 1, 1000, 812832277, 2, 1, 10, 50, 0, 0:01.95, 0:03.34, 0:05.80,
23, parallel-propagate, Platformer, 1, 1000, 812832277, 2, 1, 10, 50, 0, 0:02.62, 0:02.05, 0:05.07,
23, parallel-propagate, Skyline, 1, 1000, 812832277, 4, 1, 10, 50, 0, 0:07.15, 0:05.88, 0:13.76,
23, parallel-propagate, Flowers, 1, 1000, 812832277, 4, 1, 10, 50, 0, 0:01.94, 0:03.31, 0:05.76,
23, parallel-propagate, Platformer, 1, 1000, 812832277, 4, 1, 10, 50, 0, 0:02.62, 0:02.07, 0:05.09,
23, parallel-propagate, Skyline, 1, 1000, 812832277, 8, 1, 10, 50, 0, 0:07.13, 0:05.89, 0:13.75,
23, parallel-propagate, Flowers, 1, 1000, 812832277, 8, 1, 10, 50, 0, 0:01.93, 0:03.34, 0:05.79,
23, parallel-propagate, Platformer, 1, 1000, 812832277, 8, 1, 10, 50, 0, 0:02.64, 0:02.04, 0:05.08,
24, sequential-main, Skyline, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:07.00, 0:05.99, 0:13.72,
24, sequential-main, Flowers, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:01.16, 0:02.67, 0:04.34,
24, sequential-main, Platformer, 1, 1000, 1515383558, 1, 1, 10, 50, 0, 0:02.91, 0:02.13, 0:05.44,
